item_id,model_label,n_params_b,source_benchmark,topic,has_diagram,answer_type,d_c,question_chars,answer_chars,solution_chars,tokens_in,tokens_out,latency_s,is_correct,answer_type_proxy,benchmark_difficulty,benchmark_subfield,question_number_count,solution_number_count,question_equation_count,solution_equation_count,body_entity_term_count,latex_symbol_count
OlympiadBench_876,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,1,824,2,328,264.0,1024.0,87.65,0,numeric,Competition,Mechanics,10,8,2,7,5,26
OlympiadBench_877,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,1,676,4,595,224.0,215.0,16.09,0,numeric,Competition,Mechanics,8,11,0,6,1,28
OlympiadBench_878,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,319,28,1471,110.0,1024.0,81.44,0,formula,Competition,Optics,1,39,1,12,0,101
OlympiadBench_881,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,1,2525,2,631,764.0,1024.0,87.98,0,numeric,Competition,Thermodynamics,28,16,7,6,2,104
OlympiadBench_883,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,977,7,442,287.0,1024.0,88.31,0,formula,Competition,Electromagnetism,11,16,5,5,9,30
OlympiadBench_884,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,397,21,660,150.0,1024.0,86.33,0,formula,Competition,Thermodynamics,3,4,3,1,1,16
OlympiadBench_885,KimiK2,1000.0,OlympiadBench,Physics,0,formula,2,1097,7,924,339.0,1024.0,59.62,0,formula,Competition,Mechanics,19,15,1,8,5,53
OlympiadBench_888,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,1135,6,1842,302.0,1024.0,89.83,0,formula,Competition,Mechanics,12,73,1,20,0,111
OlympiadBench_890,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,0,358,3,2637,150.0,1024.0,84.89,0,numeric,Competition,Optics,4,43,2,8,0,44
OlympiadBench_891,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,451,39,931,173.0,1024.0,89.09,0,formula,Competition,Mechanics,6,36,5,11,2,84
OlympiadBench_893,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,697,7,1170,237.0,1024.0,85.92,0,formula,Competition,Mechanics,9,24,7,12,4,78
OlympiadBench_894,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,527,8,2710,187.0,1024.0,57.63,0,formula,Competition,Electromagnetism,6,46,4,11,2,111
OlympiadBench_897,KimiK2,1000.0,OlympiadBench,Physics,0,formula,2,614,7,2413,205.0,1024.0,94.29,0,formula,Competition,Electromagnetism,8,64,4,17,1,144
OlympiadBench_898,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,948,8,2921,307.0,595.0,45.66,0,formula,Competition,Modern Physics,12,60,4,17,5,129
OlympiadBench_899,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,2,1197,3,1124,436.0,1024.0,82.65,0,numeric,Competition,Modern Physics,12,20,7,7,6,79
OlympiadBench_900,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,617,6,3696,199.0,1024.0,79.04,0,formula,Competition,Optics,6,86,0,20,0,128
OlympiadBench_901,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,338,22,1827,142.0,1024.0,65.04,0,formula,Competition,Electromagnetism,8,44,2,11,0,50
OlympiadBench_902,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,650,13,1560,212.0,1024.0,60.11,0,formula,Competition,Thermodynamics,4,7,4,14,3,138
OlympiadBench_903,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,0,1250,1,400,323.0,710.0,42.41,1,numeric,Competition,Mechanics,5,17,3,6,0,23
OlympiadBench_905,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,422,6,747,156.0,1024.0,56.7,0,formula,Competition,Mechanics,4,14,2,11,0,45
OlympiadBench_907,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,0,918,6,1173,285.0,1024.0,55.95,0,numeric,Competition,Modern Physics,12,39,7,9,0,93
OlympiadBench_908,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,523,21,4324,192.0,469.0,25.96,0,formula,Competition,Thermodynamics,8,98,4,20,1,205
OlympiadBench_909,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,0,655,2,2560,244.0,1024.0,53.2,0,numeric,Competition,Mechanics,19,128,1,20,0,172
OlympiadBench_910,KimiK2,1000.0,OlympiadBench,Physics,0,formula,3,900,21,1056,269.0,1024.0,53.95,0,formula,Competition,Mechanics,9,29,0,12,3,50
OlympiadBench_911,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,0,855,3,938,234.0,1024.0,53.51,0,numeric,Competition,Modern Physics,4,15,0,8,0,53
OlympiadBench_912,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,1,293,6,2006,124.0,1024.0,52.46,0,numeric,Competition,Mechanics,3,37,0,16,1,65
OlympiadBench_915,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,473,6,1164,189.0,1024.0,52.92,0,formula,Competition,Electromagnetism,17,76,0,9,1,75
OlympiadBench_917,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,659,7,1226,205.0,1024.0,52.73,0,formula,Competition,Mechanics,4,35,0,12,2,82
OlympiadBench_918,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,484,25,5454,188.0,1024.0,52.06,0,formula,Competition,Electromagnetism,10,74,4,20,0,224
OlympiadBench_919,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,570,7,1106,196.0,1024.0,56.66,0,formula,Competition,Modern Physics,6,33,3,11,7,46
OlympiadBench_922,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,1338,6,685,368.0,1024.0,54.68,0,formula,Competition,Thermodynamics,8,22,0,6,8,39
OlympiadBench_923,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,1039,90,1353,278.0,1024.0,52.15,0,formula,Competition,Electromagnetism,8,35,3,15,7,94
OlympiadBench_926,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,1,515,3,909,191.0,1024.0,51.54,0,numeric,Competition,Electromagnetism,8,30,2,8,2,52
OlympiadBench_928,KimiK2,1000.0,OlympiadBench,Physics,0,formula,2,898,8,1700,264.0,738.0,38.62,0,formula,Competition,Electromagnetism,9,14,1,9,6,36
OlympiadBench_929,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,595,22,2459,191.0,1024.0,55.33,0,formula,Competition,Electromagnetism,6,78,0,10,3,98
OlympiadBench_936,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,0,101,2,606,71.0,498.0,25.37,0,numeric,Competition,Optics,0,14,0,3,0,15
OlympiadBench_939,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,181,18,332,95.0,820.0,42.61,0,formula,Competition,Mechanics,1,11,1,5,0,27
OlympiadBench_940,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,378,61,367,142.0,645.0,33.56,0,formula,Competition,Mechanics,0,3,2,5,1,35
OlympiadBench_941,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,475,19,317,181.0,428.0,22.1,1,formula,Competition,Mechanics,3,7,2,4,1,39
OlympiadBench_942,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,329,32,213,146.0,217.0,12.12,1,formula,Competition,Mechanics,5,6,1,2,0,21
OlympiadBench_944,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,818,103,695,260.0,1024.0,53.42,1,formula,Competition,Modern Physics,15,32,2,5,1,80
OlympiadBench_947,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,612,44,1410,181.0,520.0,27.83,1,formula,Competition,Electromagnetism,0,37,0,13,9,82
OlympiadBench_949,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,67,93,136,62.0,273.0,14.73,0,formula,Competition,Electromagnetism,0,6,0,1,2,10
OlympiadBench_954,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,47,15,793,61.0,124.0,7.59,0,formula,Competition,Mechanics,0,27,0,13,0,49
OlympiadBench_955,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,81,9,1419,66.0,994.0,51.79,0,formula,Competition,Mechanics,0,32,0,14,0,81
OlympiadBench_956,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,281,76,937,122.0,1024.0,52.0,0,formula,Competition,Mechanics,0,34,1,12,1,72
OlympiadBench_957,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,81,79,1024,75.0,1024.0,52.24,0,formula,Competition,Mechanics,1,26,0,7,0,74
OlympiadBench_972,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,65,89,504,60.0,1024.0,51.67,0,formula,Competition,Electromagnetism,0,10,0,6,1,22
OlympiadBench_973,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,928,106,538,338.0,1024.0,51.85,0,formula,Competition,Electromagnetism,10,44,8,10,7,80
OlympiadBench_974,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,70,157,969,61.0,598.0,31.02,0,formula,Competition,Electromagnetism,0,31,0,17,1,74
OlympiadBench_982,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,541,45,452,204.0,427.0,21.91,1,formula,Competition,Electromagnetism,4,21,1,7,0,63
OlympiadBench_984,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,77,228,942,67.0,856.0,44.02,0,formula,Competition,Mechanics,0,28,0,9,0,88
OlympiadBench_985,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,53,34,112,68.0,209.0,11.57,0,formula,Competition,Mechanics,2,7,0,2,0,14
OlympiadBench_986,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,191,109,144,112.0,571.0,24.37,0,formula,Competition,Mechanics,6,7,0,2,0,14
OlympiadBench_987,KimiK2,1000.0,OlympiadBench,Physics,0,formula,2,282,173,438,125.0,1024.0,51.86,1,formula,Competition,Mechanics,6,24,0,2,1,55
OlympiadBench_988,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,191,120,434,132.0,880.0,45.31,0,formula,Competition,Mechanics,12,19,1,4,0,56
OlympiadBench_989,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,77,12,623,68.0,98.0,6.25,0,formula,Competition,Mechanics,0,13,0,7,0,61
OlympiadBench_1006,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,130,20,2192,85.0,866.0,45.45,0,formula,Competition,Mechanics,4,66,0,20,0,185
OlympiadBench_1012,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,99,32,734,89.0,1024.0,53.86,0,formula,Competition,Thermodynamics,2,13,0,9,0,56
OlympiadBench_1013,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,0,188,6,284,131.0,708.0,38.03,0,numeric,Competition,Thermodynamics,10,13,3,5,0,28
OlympiadBench_1014,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,1,295,5,1027,153.0,1024.0,55.09,0,numeric,Competition,Thermodynamics,9,43,5,7,0,88
OlympiadBench_1015,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,451,126,898,162.0,1024.0,53.35,0,formula,Competition,Thermodynamics,4,46,1,3,0,73
OlympiadBench_1016,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,109,6,62,91.0,392.0,21.23,0,formula,Competition,Thermodynamics,6,1,1,0,0,7
OlympiadBench_1017,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,217,130,2201,107.0,1024.0,54.85,0,formula,Competition,Thermodynamics,4,75,0,20,1,123
OlympiadBench_1018,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,271,58,574,142.0,1024.0,55.01,0,formula,Competition,Thermodynamics,10,44,1,2,1,67
OlympiadBench_1050,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,161,35,376,90.0,239.0,13.51,1,formula,Competition,Modern Physics,1,6,0,5,1,11
OlympiadBench_1051,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,81,37,456,78.0,343.0,18.7,1,formula,Competition,Modern Physics,4,15,1,7,0,24
OlympiadBench_1052,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,341,38,268,119.0,485.0,21.6,0,formula,Competition,Modern Physics,4,8,0,4,4,18
OlympiadBench_1053,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,283,95,313,117.0,486.0,22.65,0,formula,Competition,Modern Physics,2,6,0,3,2,14
OlympiadBench_1054,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,227,70,219,99.0,748.0,41.15,0,formula,Competition,Modern Physics,1,7,0,4,4,14
OlympiadBench_1060,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,142,21,215,83.0,473.0,23.92,1,formula,Competition,Modern Physics,1,10,0,3,0,20
OlympiadBench_1061,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,246,120,750,116.0,1024.0,51.83,0,formula,Competition,Modern Physics,1,30,0,8,0,74
OlympiadBench_1062,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,250,134,204,119.0,1024.0,52.01,0,formula,Competition,Modern Physics,1,5,0,2,1,25
OlympiadBench_1063,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,312,194,906,155.0,1024.0,53.41,0,formula,Competition,Modern Physics,1,21,2,4,0,85
OlympiadBench_1064,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,83,101,153,72.0,522.0,26.74,0,formula,Competition,Modern Physics,1,4,0,2,0,14
OlympiadBench_1065,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,285,17,747,142.0,1024.0,47.15,0,formula,Competition,Modern Physics,3,20,2,7,0,64
OlympiadBench_1066,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,231,31,735,121.0,408.0,21.96,0,formula,Competition,Modern Physics,6,34,0,11,0,47
OlympiadBench_1067,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,0,164,5,254,98.0,198.0,11.34,0,numeric,Competition,Modern Physics,2,14,1,4,0,22
OlympiadBench_1068,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,194,55,498,96.0,244.0,13.59,1,formula,Competition,Modern Physics,1,24,0,7,0,49
OlympiadBench_1069,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,228,20,187,99.0,352.0,19.09,0,formula,Competition,Modern Physics,1,6,0,3,0,17
OlympiadBench_1070,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,306,20,403,137.0,527.0,24.21,0,formula,Competition,Modern Physics,6,24,1,3,0,38
OlympiadBench_1071,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,119,38,286,88.0,550.0,29.72,0,formula,Competition,Modern Physics,3,17,0,6,0,31
OlympiadBench_1072,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,440,89,697,162.0,1017.0,53.86,1,formula,Competition,Modern Physics,1,16,0,6,4,42
OlympiadBench_1073,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,272,74,995,135.0,1024.0,53.58,0,formula,Competition,Modern Physics,4,28,1,7,0,52
OlympiadBench_1097,KimiK2,1000.0,OlympiadBench,Physics,0,formula,4,595,26,2597,174.0,1024.0,54.12,0,formula,Competition,Mechanics,0,44,0,17,2,57
OlympiadBench_1098,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,399,7,1466,132.0,769.0,39.58,0,formula,Competition,Thermodynamics,2,27,1,12,3,40
OlympiadBench_1099,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,550,6,1704,158.0,1024.0,52.65,0,formula,Competition,Thermodynamics,2,32,1,11,2,68
OlympiadBench_1101,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,77,15,291,68.0,345.0,18.78,0,formula,Competition,Thermodynamics,1,2,0,2,1,3
PhysReason_cal_problem_00069,KimiK2,1000.0,PhysReason,physics_reasoning,0,numeric,2,750,8,1416,245.0,1024.0,48.03,0,numeric,medium,,11,43,6,11,1,50
PhysReason_cal_problem_00224,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,1,879,32,1231,261.0,1024.0,57.32,0,formula,easy,,14,49,0,6,6,57
PhysReason_cal_problem_00252,KimiK2,1000.0,PhysReason,physics_reasoning,0,numeric,0,611,34,784,212.0,299.0,19.23,0,numeric,knowledge,,6,26,4,10,2,40
PhysReason_cal_problem_00272,KimiK2,1000.0,PhysReason,physics_reasoning,0,numeric,1,327,7,678,122.0,641.0,68.97,0,numeric,easy,,5,38,1,10,0,31
PhysReason_cal_problem_00273,KimiK2,1000.0,PhysReason,physics_reasoning,0,numeric,0,200,14,582,100.0,174.0,12.46,0,numeric,knowledge,,3,33,1,13,1,35
PhysReason_cal_problem_00340,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,1,409,58,1043,164.0,438.0,57.08,1,formula,medium,,9,46,1,20,5,62
PhysReason_cal_problem_00346,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,1,424,74,1052,139.0,356.0,40.92,1,formula,medium,,1,28,0,12,2,43
PhysReason_cal_problem_00365,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,0,186,25,415,86.0,117.0,8.98,1,formula,knowledge,,0,14,0,7,0,17
PhysReason_cal_problem_00418,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,0,535,60,537,167.0,266.0,15.75,0,formula,knowledge,,3,14,3,4,0,16
PhysReason_cal_problem_00419,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,0,149,40,554,77.0,97.0,6.57,1,formula,knowledge,,1,41,0,11,2,34
PhysReason_cal_problem_00432,KimiK2,1000.0,PhysReason,physics_reasoning,0,numeric,0,376,15,610,151.0,404.0,23.67,1,numeric,easy,,8,30,4,7,3,34
PhysReason_cal_problem_00575,KimiK2,1000.0,PhysReason,physics_reasoning,0,numeric,0,209,11,437,102.0,299.0,14.25,1,numeric,knowledge,,3,17,0,6,0,22
PhysReason_cal_problem_00577,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,1,270,26,975,114.0,490.0,23.53,0,formula,knowledge,,7,32,1,9,0,43
PhysReason_cal_problem_00665,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,2,240,81,850,101.0,87.0,6.7,0,formula,medium,,0,30,0,9,4,42
PhysReason_cal_problem_00701,KimiK2,1000.0,PhysReason,physics_reasoning,0,numeric,0,158,3,404,81.0,331.0,16.14,0,numeric,knowledge,,1,9,0,2,3,7
PhysReason_cal_problem_00736,KimiK2,1000.0,PhysReason,physics_reasoning,0,numeric,0,566,41,986,183.0,287.0,20.11,0,numeric,easy,,6,41,6,16,0,64
PhysReason_cal_problem_00840,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,0,402,57,438,139.0,174.0,12.65,1,formula,knowledge,,3,16,0,4,0,18
PhysReason_cal_problem_00906,KimiK2,1000.0,PhysReason,physics_reasoning,0,numeric,0,188,4,290,101.0,244.0,17.18,1,numeric,easy,,5,18,1,7,0,29
PhysReason_cal_problem_00915,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,0,404,26,442,145.0,269.0,17.77,1,formula,knowledge,,5,31,1,8,0,31
PhysReason_cal_problem_00945,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,1,302,11,501,117.0,1024.0,49.25,0,formula,easy,,4,20,0,9,0,25
PhysReason_cal_problem_01098,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,0,827,70,2507,269.0,1024.0,76.68,0,formula,difficult,,15,114,6,20,0,147
PhysReason_cal_problem_01115,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,0,261,64,595,113.0,153.0,13.29,1,formula,knowledge,,5,28,1,10,3,29
PhysReason_cal_problem_01184,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,0,682,31,1548,225.0,1024.0,82.62,0,formula,medium,,8,59,5,17,1,77
PhysReason_cal_problem_01211,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,0,454,33,722,158.0,235.0,17.66,0,formula,easy,,4,23,0,9,0,28
PhysReason_cal_problem_01276,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,0,397,20,493,131.0,153.0,12.31,0,formula,knowledge,,3,28,0,8,0,28
PhysReason_cal_problem_01375,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,0,234,189,1112,129.0,94.0,6.15,1,formula,easy,,5,28,3,13,0,45
PhysReason_cal_problem_01390,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,2,312,98,866,120.0,244.0,14.59,0,formula,knowledge,,3,27,0,13,1,27
PhysReason_cal_problem_01469,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,0,217,125,1100,107.0,276.0,23.48,0,formula,medium,,4,45,0,19,0,60
PhysReason_cal_problem_01515,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,0,643,91,820,188.0,299.0,23.78,1,formula,knowledge,,7,13,0,6,0,24
PhysReason_comp_problem_4,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,0,300,18,2959,122.0,1024.0,73.08,0,formula,medium,,3,106,0,20,0,74
PhysReason_comp_problem_95,KimiK2,1000.0,PhysReason,physics_reasoning,0,formula,3,1895,133,3308,788.0,1024.0,74.98,0,formula,difficult,,82,133,20,20,7,313
PHYBench_495,Qwen7B-Ollama,7.0,PHYBench,OPTICS,0,formula,0,2266,94,4588,529.0,679.0,35.03,0,formula,,,3,120,2,22,4,254
PHYBench_600,Qwen7B-Ollama,7.0,PHYBench,OPTICS,0,formula,0,731,24,551,258.0,821.0,17.1,0,formula,,,13,20,1,5,0,29
PHYBench_285,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,0,593,26,1341,198.0,332.0,8.7,0,formula,,,1,29,0,7,9,59
PHYBench_321,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,1139,101,724,335.0,881.0,18.23,0,formula,,,2,32,2,7,10,74
PHYBench_674,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,4,554,32,1822,198.0,626.0,14.27,0,formula,,,1,102,0,20,3,150
PHYBench_83,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,0,1130,42,2064,329.0,283.0,8.29,0,formula,,,9,127,5,16,1,202
PHYBench_54,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,549,34,473,186.0,492.0,11.7,0,formula,,,1,23,0,5,1,20
PHYBench_10,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,1,410,117,1085,185.0,666.0,13.9,0,formula,,,3,48,0,6,1,65
PHYBench_33,Qwen7B-Ollama,7.0,PHYBench,THERMODYNAMICS,0,formula,1,843,104,1409,262.0,500.0,11.61,0,formula,,,2,28,0,3,1,83
PHYBench_41,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,469,51,352,183.0,981.0,20.24,1,formula,,,4,20,1,5,0,19
PHYBench_453,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,1,2068,121,1091,533.0,1024.0,22.9,0,formula,,,10,65,1,15,11,105
PHYBench_281,Qwen7B-Ollama,7.0,PHYBench,THERMODYNAMICS,0,formula,0,1063,48,1707,315.0,543.0,12.51,0,formula,,,7,45,1,15,0,109
PHYBench_95,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,953,131,3020,307.0,1001.0,20.87,0,formula,,,7,139,5,21,5,204
PHYBench_101,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,5,1747,42,3871,472.0,865.0,17.05,0,formula,,,6,154,4,20,7,329
PHYBench_630,Qwen7B-Ollama,7.0,PHYBench,THERMODYNAMICS,0,formula,1,1166,78,1147,370.0,765.0,15.69,0,formula,,,17,59,0,13,8,114
PHYBench_134,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,0,304,21,1419,158.0,470.0,10.52,0,formula,,,2,15,1,9,0,55
PHYBench_650,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,2,767,70,1892,243.0,536.0,11.75,0,formula,,,1,55,0,11,2,106
PHYBench_332,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,4,955,445,2997,287.0,999.0,19.45,0,formula,,,2,82,0,17,9,323
PHYBench_250,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,1,1077,304,2246,343.0,455.0,10.91,0,formula,,,11,67,1,18,2,142
PHYBench_409,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,1,1807,72,3453,485.0,342.0,8.99,0,formula,,,3,67,4,20,2,164
PHYBench_133,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,0,191,21,1029,112.0,235.0,7.31,0,formula,,,0,13,0,11,1,50
PHYBench_336,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,2,829,101,1447,231.0,687.0,15.17,0,formula,,,0,57,0,10,3,72
PHYBench_88,Qwen7B-Ollama,7.0,PHYBench,MODERN,0,formula,2,1639,149,2915,475.0,696.0,15.15,0,formula,,,12,62,0,20,4,244
PHYBench_105,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,1,907,16,1294,356.0,925.0,18.71,0,formula,,,9,12,6,11,4,130
PHYBench_617,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,2,941,51,2001,267.0,563.0,12.39,0,formula,,,1,67,1,20,10,137
PHYBench_702,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,0,1012,51,4686,311.0,818.0,16.7,0,formula,,,5,163,0,20,4,296
PHYBench_367,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,0,432,92,2458,192.0,545.0,12.29,0,formula,,,6,99,1,18,6,174
PHYBench_497,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,1041,83,1423,303.0,522.0,11.6,0,formula,,,4,78,0,11,20,103
PHYBench_457,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,2,696,297,881,212.0,692.0,14.54,0,formula,,,0,37,0,6,1,65
PHYBench_432,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,1,985,139,690,293.0,1024.0,20.23,0,formula,,,2,45,0,8,7,63
PHYBench_284,Qwen7B-Ollama,7.0,PHYBench,OPTICS,0,formula,0,1221,107,1745,357.0,466.0,10.25,0,formula,,,12,73,1,8,0,124
PHYBench_39,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,626,47,495,205.0,955.0,18.89,0,formula,,,4,10,0,3,5,16
PHYBench_124,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,514,52,1797,190.0,612.0,14.1,0,formula,,,2,36,0,16,10,150
PHYBench_55,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,0,731,70,1621,227.0,669.0,14.8,0,formula,,,1,27,0,11,8,52
PHYBench_419,Qwen7B-Ollama,7.0,PHYBench,OPTICS,0,formula,0,710,258,1026,254.0,490.0,11.65,0,formula,,,9,54,1,6,0,101
PHYBench_458,Qwen7B-Ollama,7.0,PHYBench,ADVANCED,0,formula,1,597,47,507,242.0,762.0,15.49,0,formula,,,1,21,1,5,0,48
PHYBench_206,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,0,675,206,1318,251.0,906.0,19.32,0,formula,,,6,31,4,12,0,106
PHYBench_204,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,0,658,81,769,217.0,687.0,16.2,0,formula,,,2,40,2,5,6,56
PHYBench_478,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,1,795,41,670,241.0,576.0,12.95,0,formula,,,2,18,0,4,8,33
PHYBench_71,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,2,1173,105,5316,394.0,500.0,11.23,0,formula,,,7,47,2,27,6,257
PHYBench_259,Qwen7B-Ollama,7.0,PHYBench,MODERN,0,formula,0,743,55,3134,250.0,1024.0,20.95,0,formula,,,2,90,3,20,2,123
